mu,binarization_residual,is_binarized,energy,binary_cut_value,gradient_norm,theta_0,theta_1,theta_2,hess_eig_0,hess_eig_1,hess_eig_2
0.35511805902951477,0.7973753208170128,0,-1.2528268970219352,2.0,0.00031107903340871614,-2.229853144129502,2.218659231236454,-0.004428475512292155,0.0342860785366554,1.0369691798040628,2.052009852012183
0.35811905952976486,0.7963406737933431,0,-1.2509372102942753,2.0,0.0003013730212764177,-2.2309433802940433,2.2203717518174018,-0.004178164007069657,0.035181120915240685,1.0328539320396426,2.0576393677372464
0.361120060030015,0.7953063893150878,0,-1.249051585983604,2.0,0.00029154355398199316,-2.2320511948645856,2.222079821800543,-0.003937103896404923,0.036091971947704096,1.028734820437996,2.0632866240031755
0.3641210605302651,0.7942724903556246,0,-1.2471700465374291,2.0,0.00028162091404555697,-2.233176702187473,2.2237834382126125,-0.0037053037011248596,0.03701879611186624,1.02461181703649,2.0689517029925777
0.36712206103051526,0.7932389776140891,0,-1.2452926146128447,2.0,0.0002716349318790636,-2.234319981808846,2.2254826345432637,-0.003482744628181089,0.03796175937697929,1.020484892879347,2.074634688775241
0.37012306153076535,0.7922058301289203,0,-1.243419313073584,2.0,0.0002616148399236952,-2.235481079811785,2.2271774793382524,-0.0032693817826803468,0.038921029164540356,1.0163540181409603,2.0803356672110573
0.3731240620310155,0.7911730059781192,0,-1.2415501649869711,2.0,0.0002515891340631027,-2.2366600102765406,2.2288680746739593,-0.003065145462137448,0.03989677430745053,1.0122191622465855,2.086054725856302
0.3761250625312656,0.790140443058867,0,-1.2396851936208364,2.0,0.00024158544322538275,-2.2378567568511745,2.230554554526683,-0.0028699425225122734,0.04088916500838759,1.00808029398903,2.0917919538743557
0.37912606303151575,0.789108059938892,0,-1.237824422440471,2.0,0.00023163040801413903,-2.2390712744196333,2.2322370830502494,-0.0026836578055708165,0.04189837279819602,1.0039373816402097,2.097547441951752
0.38212706353176584,0.788075756771439,0,-1.235967875105677,2.0,0.00022174956908505404,-2.240303490853675,2.2339158527760734,-0.002506155616721948,0.04292457049507558,0.999790393056428,2.1033212822204526
0.385128064032016,0.7870434162657077,0,-1.2341155754679751,2.0,0.0002119672659113391,-2.2415533088351145,2.235591082749501,-0.00233728124272896,0.043967932165232364,0.9956392957766532,2.1091135681868516
0.38812906453226614,0.786010904704262,0,-1.2322675475680116,2.0,0.0002023065464523733,-2.242820607734613,2.2372630166165908,-0.0021768624985762427,0.04502863308564844,0.9914840571129228,2.1149243946682095
0.39113006503251624,0.7849780729989807,0,-1.2304238156332221,2.0,0.00019278908813807674,-2.244105245533147,2.2389319206751335,-0.0020247112929553147,0.04610684970943913,0.9873246442326334,2.120753857736566
0.3941310655327664,0.7839447577770744,0,-1.2285844040757663,2.0,0.0001834351304763924,-2.2454070607727905,2.2405980819035407,-0.0018806252021842129,0.04720275963431563,0.9831610242320824,2.12660205467065
0.3971320660330165,0.782910782488725,0,-1.226749337490785,2.0,0.00017426341945716358,-2.2467258745231424,2.2422618059809736,-0.001744389042439922,0.04831654157444231,0.978993164201394,2.132469083915541
0.40013306653326663,0.7818759585281944,0,-1.2249186406549797,2.0,0.00016529116384515755,-2.248061492350746,2.2439234153114014,-0.001615776430896693,0.04944837533602349,0.9748210312805425,2.1383550450502837
0.40313406703351673,0.7808400863602986,0,-1.2230923385255397,2.0,0.00015653400331083308,-2.249413706278679,2.245583247064031,-0.001494551326478392,0.05059844179675932,0.970644592706788,2.144260038763088
0.4061350675337669,0.7798029566445775,0,-1.221270456239428,2.0,0.00014800598826891228,-2.2507822967245588,2.247241651241671,-0.0013804695417188118,0.051766922889321186,0.9664638158536405,2.150184166833977
0.409136068034017,0.7787643513496879,0,-1.219453019113007,2.0,0.00013971957116686802,-2.2521670344054496,2.2488989887881408,-0.0012732802175658942,0.05295400158885948,0.9622786682617256,2.1561275321244944
0.4121370685342671,0.7777240448511435,0,-1.2176400526420272,2.0,0.00013168560889480134,-2.253567682199241,2.2505556297447376,-0.0011727272538248868,0.054159861904513766,0.9580891176620584,2.162090238574
